Name,Console,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,Total_Sales,Adventure,Fighting,Misc,Platform,Puzzle,Racing,Role-Playing,Shooter,Simulation,Sports,Strategy,DC,DS,GBA,GC,PC,PS,PS2,PS3,PS4,PSP,PSV,Wii,WiiU,X360,XB,XOne,E,E10+,K-A,M,RP,T
MLB Power Pros,Wii,2007.0,Sports,Konami Digital Entertainment,0.23,0.0,0.04,0.02,0.29,83.0,12.0,8.4,45.0,Konami,E,0.29000000000000004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Sakura Wars: So Long, My Love",PS2,2005.0,Role-Playing,Sega,0.07,0.05,0.15,0.02,0.29,81.0,15.0,7.3,26.0,RED Entertainment,T,0.29000000000000004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Dynasty Tactics,PS2,2002.0,Strategy,Tecmo Koei,0.06,0.05,0.16,0.02,0.29,79.0,14.0,8.1,31.0,Koei,T,0.29000000000000004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Call of Juarez: The Cartel,PS3,2011.0,Shooter,Ubisoft,0.12,0.12,0.0,0.05,0.29,45.0,42.0,5.5,74.0,Techland,M,0.29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Angry Birds Star Wars,PS3,2013.0,Strategy,Activision,0.1,0.14,0.0,0.05,0.29,49.0,6.0,3.6,23.0,Exient Entertainment,E,0.29000000000000004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Metal Gear Solid V: Ground Zeroes,XOne,2014.0,Action,Konami Digital Entertainment,0.15,0.11,0.0,0.02,0.29,76.0,13.0,5.4,348.0,Kojima Productions,M,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
SimCity 4,PC,2003.0,Simulation,Electronic Arts,0.01,0.24,0.0,0.03,0.29,84.0,36.0,8.7,268.0,Maxis,E,0.28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Puzzle Quest: Challenge of the Warlords,Wii,2007.0,Puzzle,D3Publisher,0.26,0.0,0.0,0.02,0.29,71.0,17.0,6.2,5.0,Vicious Cycle,E10+,0.28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Disgaea 5: Alliance of Vengeance,PS4,2015.0,Role-Playing,Nippon Ichi Software,0.11,0.08,0.06,0.04,0.29,80.0,43.0,8.1,173.0,Nippon Ichi Software,T,0.29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Sengoku Basara: Samurai Heroes,Wii,2010.0,Action,Capcom,0.06,0.01,0.2,0.01,0.29,65.0,18.0,8.8,13.0,Capcom,T,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Rayman 3: Hoodlum Havoc,PS2,2003.0,Platform,Ubisoft,0.14,0.11,0.0,0.04,0.29,76.0,21.0,8.6,38.0,Ubisoft,E,0.29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Warriors Orochi 2,PSP,2008.0,Action,Tecmo Koei,0.06,0.0,0.22,0.01,0.29,56.0,14.0,7.5,4.0,Omega Force,T,0.29000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Feel the Magic XY/XX,DS,2004.0,Puzzle,Sega,0.17,0.0,0.1,0.02,0.29,75.0,55.0,8.1,18.0,Sonic Team,T,0.29000000000000004,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Psi-Ops: The Mindgate Conspiracy,PS2,2004.0,Shooter,Midway Games,0.14,0.11,0.0,0.04,0.29,84.0,46.0,8.9,27.0,Midway,M,0.29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dead Rising: Chop Till You Drop,Wii,2009.0,Action,Capcom,0.15,0.07,0.05,0.02,0.29,61.0,30.0,6.5,35.0,TOSE,M,0.29000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Spyro: A Hero's Tail,GC,2004.0,Platform,Vivendi Games,0.22,0.06,0.0,0.01,0.29,62.0,13.0,8.3,10.0,Eurocom Entertainment Software,E,0.29000000000000004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NASCAR 08,X360,2007.0,Racing,Electronic Arts,0.26,0.0,0.0,0.02,0.29,59.0,29.0,5.2,30.0,EA Tiburon,E,0.28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
World of Tanks,PC,2011.0,Shooter,Wargaming.net,0.0,0.23,0.0,0.05,0.29,80.0,38.0,3.7,1466.0,Wargaming.net,T,0.28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Links 2004,XB,2003.0,Sports,Microsoft Game Studios,0.21,0.06,0.0,0.01,0.29,80.0,41.0,9.0,9.0,Indie Built,E,0.28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Majin and the Forsaken Kingdom,PS3,2010.0,Adventure,Namco Bandai Games,0.09,0.13,0.01,0.05,0.29,72.0,49.0,7.9,35.0,Game Republic,T,0.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Assassin's Creed IV: Black Flag,WiiU,2013.0,Action,Ubisoft,0.17,0.09,0.0,0.03,0.29,86.0,5.0,7.7,207.0,Ubisoft,M,0.29000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Earthworm Jim,GBA,2001.0,Platform,Interplay,0.2,0.08,0.0,0.01,0.29,72.0,10.0,5.7,6.0,Game Titan,E,0.29000000000000004,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Tales of Phantasia,GBA,2003.0,Role-Playing,Nintendo,0.08,0.03,0.17,0.01,0.29,76.0,29.0,8.1,24.0,Namco,E10+,0.29000000000000004,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Monster 4x4: Masters of Metal,PS2,2003.0,Racing,Ubisoft,0.14,0.11,0.0,0.04,0.28,48.0,9.0,8.3,13.0,Ubisoft,E,0.29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Dragon Ball GT: Transformation,GBA,2005.0,Action,Atari,0.2,0.08,0.0,0.01,0.28,69.0,12.0,8.2,26.0,Webfoot Technologies,E10+,0.29000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FIFA 15,PC,2014.0,Sports,Electronic Arts,0.0,0.27,0.0,0.02,0.28,82.0,9.0,4.2,383.0,EA Sports,E,0.29000000000000004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Warriors,XB,2005.0,Action,Take-Two Interactive,0.21,0.06,0.0,0.01,0.28,85.0,55.0,8.2,21.0,Rockstar Toronto,M,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Shadow Hearts,PS2,2001.0,Role-Playing,Midway Games,0.09,0.07,0.1,0.02,0.28,73.0,24.0,8.8,55.0,Sacnoth,M,0.28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dragon Ball Z: Budokai Tenkaichi 2,Wii,2006.0,Fighting,Atari,0.24,0.03,0.0,0.02,0.28,72.0,37.0,8.5,40.0,Spike,T,0.29000000000000004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Street Hoops,XB,2002.0,Sports,Activision,0.21,0.06,0.0,0.01,0.28,58.0,22.0,8.0,4.0,Black Ops Entertainment,T,0.28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
R: Racing Evolution,PS2,2003.0,Racing,Namco Bandai Games,0.14,0.11,0.0,0.04,0.28,66.0,35.0,6.2,5.0,Namco,T,0.29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Golden Compass,PS3,2007.0,Action,Sega,0.14,0.1,0.0,0.05,0.28,40.0,17.0,4.8,16.0,Shiny Entertainment,E10+,0.29000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ATV Quad Power Racing 2,GC,2003.0,Racing,Acclaim Entertainment,0.22,0.06,0.0,0.01,0.28,70.0,18.0,9.0,4.0,Climax Group,E,0.29000000000000004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Hatsune Miku: Project Diva f,PS3,2013.0,Misc,Sega,0.08,0.0,0.19,0.02,0.28,73.0,10.0,8.4,108.0,Sega,T,0.29000000000000004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Marvel Nemesis: Rise of the Imperfects,XB,2005.0,Fighting,Electronic Arts,0.21,0.06,0.0,0.01,0.28,58.0,34.0,7.5,20.0,"EA Canada, Nihilistic",T,0.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Final Fantasy VI Advance,GBA,2006.0,Role-Playing,Nintendo,0.0,0.0,0.28,0.01,0.28,92.0,25.0,8.4,190.0,TOSE,E10+,0.29000000000000004,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
LEGO The Lord of the Rings,PSV,2012.0,Action,Warner Bros. Interactive Entertainment,0.09,0.13,0.0,0.06,0.28,54.0,8.0,5.6,35.0,TT Games,E10+,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Viewtiful Joe,PS2,2004.0,Action,Capcom,0.14,0.11,0.0,0.04,0.28,90.0,34.0,8.5,35.0,Clover Studio,T,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DeathSmiles,X360,2009.0,Shooter,Rising Star Games,0.15,0.06,0.05,0.02,0.28,76.0,29.0,8.4,47.0,Cave,T,0.28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Fable: The Journey,X360,2012.0,Role-Playing,Microsoft Game Studios,0.18,0.08,0.0,0.02,0.28,61.0,70.0,4.8,80.0,Lionhead Studios,T,0.28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Bladestorm: The Hundred Years' War,PS3,2007.0,Action,Tecmo Koei,0.1,0.03,0.14,0.02,0.28,58.0,23.0,7.9,28.0,Omega Force,T,0.29000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAW,X360,2009.0,Action,Konami Digital Entertainment,0.13,0.12,0.0,0.03,0.28,59.0,39.0,7.4,50.0,Zombie Studios,M,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Chromehounds,X360,2006.0,Simulation,Sega,0.24,0.0,0.01,0.02,0.28,71.0,60.0,7.0,72.0,From Software,T,0.27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Harry Potter and the Sorcerer's Stone,PS2,2003.0,Action,Electronic Arts,0.14,0.11,0.0,0.04,0.28,56.0,14.0,7.6,21.0,Warthog,E,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Kung Fu Chaos,XB,2003.0,Fighting,Microsoft Game Studios,0.21,0.06,0.0,0.01,0.28,68.0,41.0,8.5,27.0,Just Add Monsters,T,0.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Shrek the Third,Wii,2007.0,Action,Activision,0.25,0.01,0.0,0.02,0.28,57.0,28.0,6.7,7.0,Amaze Entertainment,E10+,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Jackass the Game,PS2,2007.0,Action,Empire Interactive,0.14,0.11,0.0,0.04,0.28,58.0,24.0,6.6,14.0,Sidhe Interactive,M,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Pirates of the Caribbean: Dead Man's Chest,PSP,2006.0,Adventure,Disney Interactive Studios,0.25,0.0,0.0,0.02,0.28,52.0,34.0,8.0,17.0,Griptonite Games,T,0.27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Operation Flashpoint: Red River,X360,2011.0,Shooter,Codemasters,0.1,0.14,0.01,0.03,0.28,69.0,64.0,6.1,29.0,Codemasters,M,0.28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Transformers: Dark of the Moon,X360,2011.0,Action,Activision,0.13,0.12,0.0,0.03,0.28,59.0,53.0,6.7,30.0,High Moon Studios,T,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Surf's Up,DS,2007.0,Sports,Ubisoft,0.26,0.0,0.0,0.02,0.28,56.0,5.0,7.0,4.0,Ubisoft Quebec,E,0.28,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Assassin's Creed II: Discovery,DS,2009.0,Action,Ubisoft,0.15,0.11,0.0,0.03,0.28,69.0,20.0,7.3,22.0,Griptonite Games,T,0.29000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Syphon Filter: Dark Mirror,PS2,2007.0,Shooter,Sony Computer Entertainment,0.14,0.11,0.0,0.04,0.28,70.0,24.0,7.8,12.0,Sony Bend,T,0.29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mission: Impossible - Operation Surma,PS2,2003.0,Platform,Atari,0.14,0.11,0.0,0.04,0.28,64.0,30.0,7.8,10.0,Paradigm Entertainment,T,0.29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MLB 07: The Show,PSP,2007.0,Sports,Sony Computer Entertainment,0.26,0.0,0.0,0.02,0.28,82.0,12.0,7.2,10.0,SCEA San Diego Studios,E,0.28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Driver: Parallel Lines,PS2,2006.0,Racing,Atari,0.12,0.1,0.03,0.03,0.28,69.0,41.0,6.9,74.0,Reflections Interactive,M,0.28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Mega Man ZX,DS,2006.0,Platform,Capcom,0.16,0.0,0.1,0.02,0.28,76.0,37.0,8.3,32.0,Inti Creates,E,0.28,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Backyard Wrestling 2: There Goes the Neighborhood,PS2,2004.0,Fighting,Eidos Interactive,0.14,0.11,0.0,0.04,0.28,46.0,23.0,4.7,10.0,Paradox Development,M,0.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Guitar Hero: Van Halen,Wii,2009.0,Misc,Activision,0.13,0.12,0.0,0.03,0.28,50.0,12.0,5.2,6.0,Neversoft Entertainment,T,0.28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Dead or Alive,PS,1998.0,Fighting,Sony Computer Entertainment,0.09,0.06,0.1,0.02,0.28,84.0,10.0,8.6,18.0,Team Ninja,T,0.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Dead to Rights: Retribution,PS3,2010.0,Shooter,Namco Bandai Games,0.1,0.12,0.02,0.05,0.28,60.0,44.0,5.9,27.0,Volatile Games,M,0.29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Wild ARMs 5,PS2,2006.0,Role-Playing,505 Games,0.14,0.11,0.0,0.04,0.28,71.0,26.0,7.5,22.0,Media Vision,T,0.29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NFL Blitz 20-02,PS2,2002.0,Sports,Midway Games,0.14,0.11,0.0,0.04,0.28,76.0,22.0,8.9,15.0,Midway,E,0.29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
El Shaddai: Ascension of the Metatron,PS3,2011.0,Action,Ignition Entertainment,0.11,0.06,0.08,0.03,0.28,78.0,46.0,7.5,40.0,Ignition Entertainment,T,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tony Hawk: Shred,PS3,2010.0,Sports,Activision,0.18,0.06,0.0,0.04,0.28,56.0,5.0,6.7,6.0,Robomodo,E,0.27999999999999997,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NCAA March Madness 2005,XB,2004.0,Sports,Electronic Arts,0.21,0.06,0.0,0.01,0.28,80.0,18.0,7.8,4.0,EA Canada,E,0.28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Kenka Bancho: Badass Rumble,PSP,2008.0,Action,Spike,0.06,0.0,0.2,0.01,0.28,70.0,21.0,7.5,6.0,Bullets,T,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Silent Hill 2: Restless Dreams,XB,2001.0,Action,Konami Digital Entertainment,0.21,0.06,0.0,0.01,0.28,84.0,23.0,8.3,39.0,KCET,M,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
NES Remix,WiiU,2014.0,Action,Nintendo,0.17,0.0,0.08,0.02,0.28,71.0,34.0,7.1,133.0,Indies Zero,E,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Bass Strike,PS2,2001.0,Sports,THQ,0.14,0.11,0.0,0.04,0.28,57.0,11.0,5.8,4.0,THQ,E,0.29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NHL Hitz 20-03,PS2,2002.0,Sports,Midway Games,0.14,0.11,0.0,0.04,0.28,82.0,19.0,8.4,11.0,Midway,E,0.29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bionic Commando,X360,2009.0,Platform,Capcom,0.12,0.12,0.01,0.03,0.28,70.0,65.0,7.3,87.0,GRIN,M,0.28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Monopoly Streets,X360,2010.0,Misc,Electronic Arts,0.16,0.09,0.0,0.02,0.28,66.0,18.0,6.6,16.0,Electronic Arts,E,0.27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Trivial Pursuit,PS3,2009.0,Misc,Electronic Arts,0.12,0.11,0.0,0.05,0.28,66.0,13.0,7.1,7.0,EA Bright Light,E,0.27999999999999997,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Medieval Moves: Deadmund's Quest,PS3,2011.0,Action,Sony Computer Entertainment,0.13,0.11,0.0,0.04,0.28,61.0,41.0,6.5,17.0,Zindagi Games,E10+,0.27999999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Mister Mosquito,PS2,2001.0,Shooter,Eidos Interactive,0.05,0.04,0.17,0.01,0.28,65.0,23.0,4.9,11.0,Zoom,T,0.27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rugby World Cup 2011,X360,2011.0,Sports,505 Games,0.03,0.21,0.0,0.04,0.28,55.0,14.0,3.9,13.0,HB Studios Multimedia,E,0.27999999999999997,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Virtua Fighter 5 Online,X360,2007.0,Fighting,Sega,0.2,0.02,0.03,0.02,0.28,89.0,36.0,7.6,62.0,Sega AM2,T,0.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Indiana Jones and the Staff of Kings,PS2,2009.0,Action,Activision,0.11,0.01,0.0,0.16,0.28,55.0,4.0,7.5,13.0,LucasArts,T,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Angry Birds Star Wars,X360,2013.0,Strategy,Activision,0.16,0.1,0.0,0.02,0.28,59.0,3.0,5.6,25.0,Exient Entertainment,E,0.28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Dave Mirra Freestyle BMX 2,GC,2001.0,Sports,Acclaim Entertainment,0.21,0.06,0.0,0.01,0.28,78.0,15.0,7.7,10.0,"Z-Axis, Ltd.",T,0.28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
One Piece: Unlimited World Red,PS3,2014.0,Action,Namco Bandai Games,0.09,0.1,0.06,0.04,0.28,71.0,28.0,7.3,46.0,Ganbarion,T,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
True Crime: New York City,XB,2005.0,Action,Activision,0.21,0.06,0.0,0.01,0.28,60.0,43.0,7.8,17.0,Exakt,M,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Summer Heat Beach Volleyball,PS2,2003.0,Sports,Acclaim Entertainment,0.14,0.11,0.0,0.04,0.28,65.0,21.0,7.7,19.0,Acclaim Studios Cheltenham,T,0.29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Avatar: The Last Airbender,Wii,2006.0,Adventure,THQ,0.23,0.02,0.0,0.02,0.28,56.0,15.0,5.8,8.0,AWE Games,E10+,0.27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Castlevania: Aria of Sorrow,GBA,2003.0,Platform,Konami Digital Entertainment,0.2,0.07,0.0,0.0,0.28,91.0,29.0,9.1,127.0,KCET,T,0.27,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Myst III: Exile,PS2,2002.0,Adventure,Ubisoft,0.14,0.11,0.0,0.04,0.28,57.0,9.0,7.0,4.0,Presto Studios,E,0.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Shin Megami Tensei: Strange Journey,DS,2009.0,Role-Playing,Atlus,0.13,0.0,0.14,0.01,0.28,80.0,26.0,8.7,69.0,Atlus,M,0.28,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Army of Two: The Devil's Cartel,PS3,2013.0,Shooter,Electronic Arts,0.11,0.11,0.01,0.05,0.28,58.0,27.0,6.7,100.0,Visceral Games,M,0.28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Patapon 3,PSP,2011.0,Misc,Sony Computer Entertainment,0.05,0.03,0.17,0.02,0.27,74.0,41.0,7.2,35.0,SCE Japan Studio,E,0.27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Ice Age: Dawn of the Dinosaurs,Wii,2009.0,Action,Activision,0.11,0.14,0.0,0.03,0.27,75.0,12.0,8.3,6.0,Activision,E10+,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
