,Event ,District,Nature,How Received,Date,Time,Physical Contact,Less Lethal,Draw Weapon,Weapon Fired,Vehicle Pursuit,Foot Pursuit,Suspect Condition,Suspect Armed,Suspect Injured,Suspect Role,Officer Injured,Officer Exposed to BBP,Suspect Gender Female,Suspect Gender Male,Suspect Age,"Suspect Race Caucasian, Non-Hispanic","Suspect Race  Caucasian, Hispanic","Suspect Race African American, Non-Hispanic","Suspect Race African American, Hispanic","Suspect Race Indian/Alaskan Native, Non-Hispanic","Suspect Race Indian/Alaskan Native, Hispanic","Suspect Race Asian/Pacific Islander, Non-Hispanic","Suspect Race Asian/Pacific Islander, Hispanic",Year
694,B17-15850,5,WELFARE CHK ,911 LINE,2017-04-25 00:00:00,13:01:00,YES,NO,NO,NO,NO,YES,MENTALLY DISTURBED,NO,NO,ARRESTEE,YES,YES,1.0,0.0,31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017
695,B17-15893,4,THEFT IP,OFFICER REPORT,2017-04-25 00:00:00,17:06:00,YES,NO,NO,NO,NO,NO,NORMAL,NO,NO,ARRESTEE,NO,YES,0.0,1.0,47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
696,B17-16070,1,WELFARE CHECK IP,TELEPHONE,2017-04-26 00:00:00,17:44:00,YES,NO,NO,NO,NO,NO,INTOXICATED ,NO,NO,ARRESTEE,NO,NO,1.0,0.0,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
697,B17-16374,4,SERVICE IP,TELEPHONE,2017-04-28 00:00:00,22:30:00,NO,NO,YES,NO,NO,YES,UNKNOWN,NO,NO,SUSPECT,NO,NO,0.0,1.0,40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
698,B17-17216,5,DISTURBANCE,TELEPHONE,2017-05-04 00:00:00,17:47:00,YES,NO,NO,NO,NO,YES,MENTALLY DISTURBED,NO,YES,ARRESTEE,NO,NO,0.0,1.0,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
699,B17-17868,3,SUSP ACT IP,911,2017-05-09 00:00:00,01:44:00,YES,NO,NO,NO,NO,YES,NORMAL,NO,NO,ARRESTEE,NO,YES,0.0,1.0,42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
700,B17-17995,5,FOLLOW UP ,TELEPHONE,2017-05-09 00:00:00,22:59:00,NO,NO,YES,NO,NO,NO,UNKNOWN,YES,NO,CAD,NO,NO,0.0,1.0,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
701,B17-18403,5,WELFARE CHK,911 LINE,2017-05-12 00:00:00,16:02:00,YES,NO,NO,NO,NO,NO,UNKNOWN,NO,NO,MENTIONED,NO,NO,0.0,1.0,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
702,B17-19215,2,VEH THEFT NP ,TELEPHONE,2017-05-18 00:00:00,12:05:00,NO,YES,NO,NO,NO,NO,NORMAL,YES,YES,ARRESTEE,NO,NO,0.0,1.0,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
703,B17-19316,3,WARRANT SERVICE,TELEPHONE,2017-05-18 00:00:00,23:54:00,NO,NO,YES,NO,NO,NO,NORMAL,NO,NO,MENTIONED ,NO,NO,1.0,0.0,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
704,B17-19316,3,WARRANT SERVICE,TELEPHONE,2017-05-18 00:00:00,23:54:00,NO,NO,YES,NO,NO,NO,NORMAL,NO,NO,SUSPECT,NO,NO,1.0,0.0,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
705,B17-19316,3,WARRANT SERVICE,TELEPHONE,2017-05-18 00:00:00,23:54:00,NO,NO,YES,NO,NO,NO,NORMAL,NO,NO,MENTIONED,NO,NO,0.0,1.0,19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017
706,B17-19316,3,WARRANT SERVICE,TELEPHONE,2017-05-18 00:00:00,23:54:00,NO,NO,YES,NO,NO,NO,NORMAL,NO,NO,MENTIONED,NO,NO,1.0,0.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
707,B17-19316,3,WARRANT SERVICE,TELEPHONE,2017-05-18 00:00:00,23:54:00,NO,NO,YES,NO,NO,NO,NORMAL,NO,NO,SUSPECT,NO,NO,1.0,0.0,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
708,B17-19316,3,WARRANT SERVICE,TELEPHONE,2017-05-18 00:00:00,23:54:00,NO,NO,YES,NO,NO,NO,NORMAL,NO,NO,SUSPECT,NO,NO,0.0,1.0,26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017
709,B17-19328,5,BURGLARY IP,911,2017-05-19 00:00:00,02:58:00,NO,NO,YES,NO,NO,NO,NORMAL,YES,NO,MENTIONED,NO,NO,0.0,1.0,37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
710,B17-19328,5,BURGLARY IP,911,2017-05-19 00:00:00,02:58:00,NO,NO,YES,NO,NO,NO,UNKNOWN,NO,NO,ARRESTEE,NO,NO,0.0,1.0,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
711,B17-19332,4,MENTAL HEALTH,911,2017-05-19 00:00:00,03:46:00,YES,NO,NO,NO,NO,NO,MENTALLY DISTURBED,YES,NO,INVOLVED,NO,NO,0.0,1.0,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
712,B17-19854,1,WEAPONS IP,TELEPHONE,2017-05-22 00:00:00,21:15:11,NO,NO,YES,NO,NO,NO,MENTALLY DISTURBED,YES,NO,ARRESTEE,NO,NO,0.0,1.0,25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017
713,B17-19866,3,BURGLARY ,TELEPHONE,2017-05-22 00:00:00,20:19:00,NO,NO,YES,NO,NO,NO,UNKNOWN,NO,NO,ARRESTEE,NO,NO,0.0,1.0,39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
714,B17-19975,5,ACCIDENT LSA IP,911 LINE,2017-05-23 00:00:00,16:04:00,NO,NO,YES,NO,YES,NO,INTOXICATED,NO,YES,ARRESTEE,NO,YES,0.0,1.0,69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
715,B17-20019,5,WELFARE CHECK IP,911,2017-05-23 00:00:00,22:08:00,YES,NO,NO,NO,NO,YES,MENTALLY DISTURBED,NO,NO,INVOLVED,NO,NO,1.0,0.0,39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
716,B17-20268,MCSO,WARRANT SERVICE,OFFICER REPORT,2017-05-25 00:00:00,19:15:00,NO,NO,YES,NO,NO,NO,NORMAL,NO,NO,ARRESTEE,NO,NO,1.0,0.0,37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
717,B17-20378,1,WELFARE CHK IP ,OFFICER REPORT,2017-05-26 00:00:00,11:22:00,YES,YES,NO,NO,NO,YES,MENTALLY DISTURBED,NO,NO,ARRESTEE,NO,NO,0.0,1.0,56,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017
718,B17-20338,1,SUSP ACT IP,911,2017-05-26 00:00:00,05:02:00,YES,NO,NO,NO,NO,NO,INTOXICATED,NO,NO,ARRESTEE,NO,NO,0.0,1.0,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
719,B17-20530,3,SUSP ACT IP,911 LINE,2017-05-27 00:00:00,13:12:00,NO,NO,YES,NO,NO,YES,NORMAL,NO,NO,ARRESTEE,NO,NO,0.0,1.0,35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
720,B17-20666,5,WEAPONS IP ,TELEPHONE,2017-05-28 00:00:00,13:44:00,NO,NO,YES,NO,NO,NO,NORMAL,YES,NO,ARRESTEE,NO,NO,0.0,1.0,18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017
721,B17-20666,5,WEAPONS IP,TELEPHONE,2017-05-28 00:00:00,13:44:00,NO,NO,YES,NO,NO,NO,NORMAL,YES,NO,MENTIONED,NO,NO,0.0,1.0,19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017
722,B17-20925,1,DISTURBANCE,TELEPHONE,2017-05-30 00:00:00,17:20:00,YES,NO,YES,NO,NO,YES,INTOXICATED,YES,NO,ARRESTEE,NO,NO,0.0,1.0,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
723,B17-20961,2,WARRANT SERVICE,TELEPHONE,2017-05-30 00:00:00,22:10:00,NO,NO,YES,NO,NO,NO,NORMAL,NO,NO,ARRESTEE,NO,NO,0.0,1.0,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
724,B17-20961,2,WARRANT SERVICE,TELEPHONE,2017-05-30 00:00:00,22:10:00,NO,NO,YES,NO,NO,NO,NORMAL,NO,NO,MENTIONED,NO,NO,0.0,1.0,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
725,B17-20961,2,WARRANT SERVICE,TELEPHONE,2017-05-30 00:00:00,22:10:00,NO,NO,YES,NO,NO,NO,NORMAL,NO,NO,MENTIONED,NO,NO,0.0,1.0,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
726,B17-20961,2,WARRANT SERVICE,TELEPHONE,2017-05-30 00:00:00,22:10:00,NO,NO,YES,NO,NO,NO,NORMAL,NO,NO,MENTIONED,NO,NO,1.0,0.0,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
727,B17-20961,2,WARRANT SERVICE,TELEPHONE,2017-05-30 00:00:00,22:10:00,NO,NO,YES,NO,NO,NO,NORMAL,NO,NO,MENTIONED,NO,NO,0.0,1.0,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
728,B17-20961,2,WARRANT SERVICE,TELEPHONE,2017-05-30 00:00:00,22:10:00,NO,NO,YES,NO,NO,NO,NORMAL,NO,NO,MENTIONED,NO,NO,1.0,0.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
729,B17-21384,4,WELFARE CHK ,911 LINE ,2017-06-02 00:00:00,16:47:00,YES,NO,NO,NO,NO,NO,INTOXICATED ,NO,YES,ARRESTEE,NO,NO,0.0,1.0,35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
730,B17-21493,5,WARRANT SERVICE,911 LINE,2017-06-03 00:00:00,12:22:00,NO,YES,NO,NO,NO,YES,UNKNOWN,NO,YES,ARRESTEE,YES,NO,1.0,0.0,29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017
731,B17-21529,2,WEAPONS IP ,TELEPHONE,2017-06-03 00:00:00,18:14:00,NO,NO,YES,NO,NO,NO,NORMAL ,YES,NO,MENTIONED,NO,NO,1.0,0.0,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
732,B17-21577,5,DISTURBANCE IP,TELEPHONE,2017-06-04 00:00:00,01:02:00,YES,NO,NO,NO,NO,NO,INTOXICATED,NO,NO,ARRESTEE,YES,NO,0.0,1.0,42,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017
733,B17-21666,2,BURGLARY IP,TELEPHONE,2017-06-04 00:00:00,23:00:00,NO,NO,YES,NO,NO,NO,NORMAL,NO,NO,ARRESTEE,NO,NO,1.0,0.0,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
734,B17-21666,2,BURGLARY IP,TELEPHONE,2017-06-04 00:00:00,23:00:00,NO,NO,YES,NO,NO,NO,NORMAL,NO,NO,SUSPECT,NO,NO,0.0,1.0,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
735,B17-21666,2,BURGLARY IP,TELEPHONE,2017-06-04 00:00:00,23:00:00,NO,NO,YES,NO,NO,NO,NORMAL,NO,NO,ARRESTEE,NO,NO,0.0,1.0,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
736,B17-21949,3,SERVICE IP,TELEPHONE,2017-06-07 00:00:00,00:04:00,NO,NO,YES,NO,YES,YES,NORMAL,NO,NO,SUSPECT,NO,NO,0.0,1.0,51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
737,B17-22234,3,SERVICE IP,911,2017-06-08 00:00:00,22:29:00,YES,NO,NO,NO,NO,NO,INTOXICATED,NO,NO,ARRESTEE,NO,NO,0.0,1.0,47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
738,B17-22468,5,DOMESTIC IP,911,2017-06-10 00:00:00,17:19:00,YES,NO,NO,NO,NO,NO,INTOXICATED,NO,NO,ARRESTEE,NO,NO,0.0,1.0,37,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017
739,B17-22575,1,SUSP ACT IP ,TELEPHONE,2017-06-11 00:00:00,11:01:00,YES,NO,NO,NO,NO,NO,INTOXICATED ,NO,NO,ARRESTEE,NO,NO,0.0,1.0,27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017
740,B17-22790,4,MENTAL HEALTH,TELEPHONE,2017-06-12 00:00:00,20:13:00,YES,NO,NO,NO,NO,NO,MENTALLY DISTURBED,NO,YES,MENTIONED ,NO,NO,0.0,1.0,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
741,B17-22941,5,WEAPONS ,911 LINE,2017-06-13 00:00:00,19:11:00,YES,NO,NO,NO,NO,NO,MENTALLY DISTURBED,YES,NO,ARRESTEE,NO,NO,1.0,0.0,38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
742,B17-23902,5,RUNAWAY,TELEPHONE,2017-06-19 00:00:00,18:00:00,YES,NO,NO,NO,NO,NO,INTOXICATED,NO,YES,JUVENILE REFERRAL,NO,NO,0.0,1.0,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
743,B17-23945,5,WEAPONS IP ,911 LINE ,2017-06-20 00:00:00,01:26:00,NO,NO,YES,NO,NO,YES,NORMAL ,YES,NO,ARRESTEE,NO,NO,1.0,0.0,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
744,B17-23980,5,WELFARE CHECK IP,911 LINE,2017-06-20 00:00:00,10:03:00,NO,NO,YES,NO,NO,NO,NORMAL,YES,NO,ARRESTEE,NO,NO,0.0,1.0,32,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017
745,B17-24067,5,WELFARE CHECK IP,911,2017-06-20 00:00:00,18:39:00,YES,NO,NO,NO,NO,NO,MENTALLY DISTURBED,NO,NO,INVOLVED,NO,NO,1.0,0.0,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
746,B17-24602,5,FIGHT ,911 LINE ,2017-06-23 00:00:00,23:07:00,NO,NO,YES,NO,NO,NO,INTOXICATED ,NO,NO,ARRESTEE  ,NO,NO,0.0,1.0,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
747,B17-24604,3,DISTURBANCE,911 LINE,2017-06-23 00:00:00,23:26:00,YES,NO,NO,NO,NO,NO,MENTALLY DISTURBED,NO,NO,MENTIONED ,NO,NO,0.0,1.0,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
748,B17-24622,4,FOLLOW UP ,TELEPHONE,2017-06-24 00:00:00,02:06:00,NO,NO,NO,YES,NO,YES,INTOXICATED ,NO,NO,ARRESTEE,NO,NO,0.0,1.0,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
749,B17-24946,MCSO,SERVICE IP,TELEPHONE,2017-06-26 00:00:00,08:35:00,YES,NO,YES,NO,YES,YES,NORMAL,YES,YES,ARRESTEE,NO,NO,0.0,1.0,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
750,B17-25986,5,SUSP ACT IP,911 LINE,2017-07-02 00:00:00,01:17:00,YES,NO,NO,NO,NO,NO,INTOXICATED,NO,NO,ARRESTEE,NO,NO,0.0,1.0,34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
751,B17-26003,1,DISTURBANCE,911 LINE,2017-07-02 00:00:00,03:56:00,YES,NO,NO,NO,NO,NO,MENTALLY DISTURBED,NO,NO,ARRESTEE,NO,NO,0.0,1.0,36,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017
752,B17-26243,4,THEFT IP,911 LINE,2017-07-03 00:00:00,20:54:00,YES,NO,NO,NO,NO,YES,MENTALLY DISTURBED,NO,NO,ARRESTEE,NO,NO,0.0,1.0,43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
753,B17-26316,4,WELFARE CHECK IP ,911 LINE ,2017-07-04 00:00:00,10:37:00,YES,NO,NO,NO,NO,NO,INTOXICATED ,NO,NO,ARRESTEE,NO,NO,0.0,1.0,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
754,B17-26320,4,WELFARE CHECK IP,911 LINE,2017-07-04 00:00:00,11:07:00,YES,NO,NO,NO,NO,NO,INTOXICATED ,NO,NO,ARRESTEE,NO,NO,0.0,1.0,48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
755,B17-26432,4,SUSP ACT IP,911 LINE,2017-07-05 00:00:00,00:43:00,YES,NO,NO,NO,NO,NO,INTOXICATED,NO,YES,ARRESTEE,NO,NO,0.0,1.0,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
756,B17-26785,2,THEFT IP ,TELEPHONE ,2017-07-07 00:00:00,07:35:00,YES,NO,NO,NO,NO,NO,MENTALLY DISTURBED,NO,NO,ARRESTEE,NO,NO,1.0,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017
757,B17-26832,4,SERVICE IP,TELEPHONE,2017-07-07 00:00:00,14:11:00,NO,NO,YES,NO,NO,NO,NORMAL,NO,NO,INVOLVED,NO,NO,0.0,1.0,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
758,B17-27818,1,TRESPASS ,OFFICER REPORT,2017-07-13 00:00:00,15:16:00,YES,NO,NO,NO,NO,NO,INTOXICATED,NO,NO,ARRESTEE,NO,NO,0.0,1.0,50,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
759,B17-27905,1,WELFARE CHK ,TELEPHONE,2017-07-13 00:00:00,23:28:00,YES,NO,NO,NO,NO,NO,INTOXICATED,NO,YES,ARRESTEE,NO,NO,0.0,1.0,24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2017
760,B17-27997,4,TRESPASS ,TELEPHONE,2017-07-14 00:00:00,16:25:00,NO,NO,YES,NO,NO,NO,NORMAL,NO,NO,CAD,NO,NO,1.0,0.0,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
761,B17-27997,4,TRESPASS ,TELEPHONE,2017-07-14 00:00:00,16:25:00,NO,NO,YES,NO,NO,NO,NORMAL,NO,NO,CAD,NO,NO,0.0,1.0,31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017
762,B17-28182,1,SUSP ACT,TELEPHONE,2017-07-15 00:00:00,21:16:00,YES,NO,NO,NO,NO,NO,INTOXICATED,NO,NO,ARRESTEE,YES,NO,0.0,1.0,35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
763,B17-28215,1,FIGHT,911 LINE,2017-07-16 00:00:00,03:02:00,YES,NO,NO,NO,NO,NO,INTOXICATED,NO,NO,ARRESTEE,NO,NO,0.0,1.0,22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017
764,B17-28446,MCSO,SERVICE,TELEPHONE,2017-07-17 00:00:00,22:35:00,NO,NO,YES,NO,NO,YES,UNKNOWN,NO,NO,ARRESTEE,NO,NO,0.0,1.0,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
765,B17-28452,5,ROV IP,TELEPHONE,2017-07-17 00:00:00,23:06:00,YES,NO,NO,NO,NO,NO,NORMAL,NO,NO,ARRESTEE,NO,NO,0.0,1.0,24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017
766,B17-29029,1,VANDALISM,OFFICER REPORT,2017-07-21 00:00:00,18:47:00,YES,NO,NO,NO,NO,NO,MENTALLY DISTURBED,NO,YES,ARRESTEE,NO,NO,0.0,1.0,43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
767,B17-29226,5,DISTURBANCE,911 LINE,2017-07-23 00:00:00,00:38:00,NO,NO,YES,NO,NO,NO,INTOXICATED,NO,NO,ARRESTEE,NO,NO,0.0,1.0,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
768,B17-29409,5,SERVICE ,TELEPHONE,2017-07-24 00:00:00,15:46:00,NO,NO,YES,NO,NO,NO,NORMAL,NO,NO,CONTACT,NO,NO,1.0,0.0,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
769,B17-29606,4,DOMESTIC IP,911 LINE,2017-07-25 00:00:00,20:41:00,YES,NO,NO,NO,NO,NO,INTOXICATED,NO,NO,ARRESTEE,NO,NO,1.0,0.0,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
770,B17-30111,1,TRESPASS ,TELEPHONE,2017-07-28 00:00:00,23:12:00,YES,NO,NO,NO,NO,NO,INTOXICATED,NO,NO,ARRESTEE,NO,NO,0.0,1.0,37,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017
771,B17-30650,4,THEFT IP,TELEPHONE,2017-08-01 00:00:00,14:29:00,YES,NO,NO,NO,NO,NO,NORMAL,NO,NO,JUVENILE REFERRAL,NO,NO,0.0,1.0,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
772,B17-30869,3,DOMESTIC,911 LINE,2017-08-02 00:00:00,21:48:00,YES,NO,NO,NO,NO,NO,INTOXICATED,NO,NO,ARRESTEE,NO,NO,0.0,1.0,53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
773,B17-31062,4,WELFARE CHK IP ,911 LINE,2017-08-04 00:00:00,03:39:00,YES,NO,NO,NO,NO,NO,UNKNOWN,YES,NO,ARRESTEE,NO,YES,0.0,1.0,36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
774,B17-31215,5,WEAPONS IP,911 LINE,2017-08-05 00:00:00,07:45:00,YES,NO,NO,NO,NO,NO,NORMAL,YES,NO,ARRESTEE,NO,NO,0.0,1.0,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
775,B17-31575,MCSO,SUSP ACT IP,OFFICER REPORT,2017-08-08 00:00:00,02:10:00,NO,NO,YES,NO,NO,NO,NORMAL,NO,NO,MENTIONED,NO,NO,0.0,1.0,61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
776,B17-31575,MCSO,SUSP ACT IP,OFFICER REPORT,2017-08-08 00:00:00,02:10:00,NO,NO,YES,NO,NO,NO,NORMAL,NO,NO,ARRESTEE,NO,NO,1.0,0.0,34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
777,B17-31575,MCSO,SUSP ACT IP,OFFICER REPORT,2017-08-08 00:00:00,02:10:00,NO,NO,YES,NO,NO,NO,NORMAL,NO,NO,MENTIONED,NO,NO,1.0,0.0,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
778,B17-31857,4,SERVICE,OFFICER REPORT,2017-08-09 00:00:00,21:00:00,NO,NO,YES,NO,NO,NO,NORMAL,YES,NO,MENTIONED,NO,NO,0.0,1.0,28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017
779,B17-31857,4,SERVICE,OFFICER REPORT,2017-08-09 00:00:00,21:00:00,NO,NO,YES,NO,NO,NO,NORMAL,YES,NO,ARRESTEE,NO,NO,0.0,1.0,27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017
780,B17-31971,3,SUSP ACT IP,TELEPHONE,2017-08-10 00:00:00,13:49:00,YES,NO,YES,NO,NO,NO,INTOXICATED,YES,YES,ARRESTEE,NO,YES,0.0,1.0,59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
781,B17-32076,2,THEFT IP ,911 LINE,2017-08-11 00:00:00,04:12:00,NO,NO,YES,NO,NO,NO,NORMAL,NO,NO,MENTIONED,NO,NO,0.0,1.0,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
782,B17-32181,4,TRESPASS ,OFFICER REPORT,2017-08-11 00:00:00,19:17:00,YES,NO,NO,NO,NO,NO,INTOXICATED,NO,NO,ARRESTEE,NO,NO,0.0,1.0,37,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017
783,B17-32588,1,RECOVERED,TELEPHONE,2017-08-14 00:00:00,14:25:00,YES,YES,NO,NO,NO,NO,UNKNOWN,NO,NO,ARRESTEE,YES,NO,0.0,1.0,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
784,B17-32898,4,VEH THEFT NP ,TELEPHONE,2017-08-16 00:00:00,12:29:00,YES,NO,NO,NO,NO,NO,INTOXICATED,NO,NO,ARRESTEE,NO,NO,0.0,1.0,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
785,B17-32971,3,SUSP ACT IP,TELEPHONE,2017-08-16 00:00:00,22:21:00,NO,NO,YES,NO,NO,YES,UNKNOWN ,NO,NO,ARRESTEE,NO,NO,0.0,1.0,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
786,B17-33004,IU,WELFARE CHK IP ,911 LINE,2017-08-17 00:00:00,02:59:00,YES,NO,NO,NO,NO,NO,INTOXICATED,NO,NO,INVOLVED,NO,NO,0.0,1.0,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
787,B17-33483,1,DISTURBANCE ,TELEPHONE,2017-08-19 00:00:00,19:23:00,YES,NO,NO,NO,NO,NO,INTOXICATED,NO,NO,ARRESTEE,NO,NO,0.0,1.0,53,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017
788,B17-33702,3,WEAPONS,TELEPHONE,2017-08-21 00:00:00,07:43:00,NO,YES,NO,NO,NO,YES,NORMAL,YES,NO,SUSPECT,NO,NO,0.0,1.0,17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017
789,B17-35154,3,WARRANT SERVICE,TELEPHONE,2017-08-29 00:00:00,21:17:00,NO,YES,NO,NO,NO,YES,NORMAL,NO,YES,ARRESTEE,NO,YES,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
790,B17-35294,4,WARRANT SERVICE,OFFICER REPORT,2017-08-30 00:00:00,17:22:00,YES,NO,NO,NO,NO,YES,NORMAL,NO,NO,ARRESTEE,NO,NO,0.0,1.0,40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
791,B17-35339,5,ROBBERY,TELEPHONE,2017-08-31 00:00:00,02:08:00,NO,NO,YES,NO,NO,NO,NORMAL,YES,NO,SUSPECT,NO,NO,1.0,0.0,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
792,B17-35514,1,DRUNK,OFFICER REPORT,2017-09-01 00:00:00,01:33:00,YES,NO,NO,NO,NO,YES,INTOXICATED,NO,NO,ARRESTEE,NO,NO,0.0,1.0,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
793,B17-35688,2,WELFARE CHK IP ,911 LINE,2017-09-02 00:00:00,04:38:00,NO,NO,YES,NO,NO,NO,INTOXICATED,NO,YES,ARRESTEE,NO,NO,0.0,1.0,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017
